Date,RPi version,Round,Colony,RPi,Experiment,Treatment,Tube,Flipped_tube,Solution,Start,End,Change,Survival,Recording,Remained_escaped,Start_t,Stop_t,Model,Additional_notes,Exclude
03/06/2026,4,28,MY7,3,Amygdalin,0.5mM,L,R,0.5mM,3.2177,2.983,0.2347,1,1,1,13:26,13:32,YOLO_tubes,,
03/06/2026,4,28,MY7,3,Amygdalin,0.5mM,R,L,S,3.3905,3.2601,0.1304,1,1,1,13:26,13:32,YOLO_tubes,,
03/06/2026,4,28,MY7,4,Amygdalin,5mM,L,R,5mM,3.2621,3.1898,0.0723,1,1,1,13:26,13:32,YOLO_tubes,,
03/06/2026,4,28,MY7,4,Amygdalin,5mM,R,L,S,3.3651,3.2947,0.0704,1,1,1,13:26,13:32,YOLO_tubes,,
03/06/2026,4,28,MY7,5,Amygdalin,2.5mM,L,R,2.5mM,3.3437,3.2932,0.0505,1,1,1,13:26,13:32,YOLO_tubes,,
03/06/2026,4,28,MY7,5,Amygdalin,2.5mM,R,L,S,3.3732,3.096,0.2772,1,1,1,13:26,13:32,YOLO_tubes,,
03/06/2026,4,28,MY7,6,Amygdalin,Control,L,R,S,3.3457,3.0924,0.2533,1,1,1,13:26,13:32,YOLO_tubes,,
03/06/2026,4,28,MY7,6,Amygdalin,Control,R,L,S,3.3417,3.1201,0.2216,1,1,1,13:26,13:32,YOLO_tubes,,
03/06/2026,4,28,MY7,7,Amygdalin,2.5mM,L,R,S,3.3513,3.0077,0.3436,1,1,1,13:26,13:32,YOLO_tubes,,
03/06/2026,4,28,MY7,7,Amygdalin,2.5mM,R,L,2.5mM,3.3507,3.2561,0.0946,1,1,1,13:26,13:32,YOLO_tubes,,
03/06/2026,4,28,MY7,8,Amygdalin,0.5mM,L,R,0.5mM,3.2935,3.0237,0.2698,1,1,1,13:26,13:32,YOLO_tubes,,
03/06/2026,4,28,MY7,8,Amygdalin,0.5mM,R,L,S,3.3,3.2127,0.0873,1,1,1,13:26,13:32,YOLO_tubes,,
03/06/2026,4,28,MY7,9,Amygdalin,5mM,L,R,S,3.3911,3.3268,0.0643,1,1,0,13:26,13:32,YOLO_tubes,,
03/06/2026,4,28,MY7,9,Amygdalin,5mM,R,L,5mM,3.31,3.189,0.121,1,1,0,13:26,13:32,YOLO_tubes,,
03/06/2026,4,28,MY7,10,Amygdalin,0.1mM,L,R,0.1mM,3.3465,3.1789,0.1676,1,1,1,13:26,13:32,YOLO_tubes,,
03/06/2026,4,28,MY7,10,Amygdalin,0.1mM,R,L,S,3.367,3.2402,0.1268,1,1,1,13:26,13:32,YOLO_tubes,,
03/06/2026,5,29,MY7,11,Amygdalin,0.5mM,L,R,S,3.2961,3.2162,0.0799,1,1,1,13:52,13:52,YOLO_tubes,,
03/06/2026,5,29,MY7,11,Amygdalin,0.5mM,R,L,0.5mM,3.205,3.0579,0.1471,1,1,1,13:52,13:52,YOLO_tubes,,
03/06/2026,5,29,MY7,12,Amygdalin,2.5mM,L,R,2.5mM,3.2311,3.1376,0.0935,1,1,1,13:52,13:52,YOLO_tubes,,
03/06/2026,5,29,MY7,12,Amygdalin,2.5mM,R,L,S,3.3674,3.106,0.2614,1,1,1,13:52,13:52,YOLO_tubes,,
03/06/2026,5,29,MY7,13,Amygdalin,0.1mM,L,R,S,3.3826,3.0756,0.307,1,1,1,13:52,13:52,YOLO_tubes,,
03/06/2026,5,29,MY7,13,Amygdalin,0.1mM,R,L,0.1mM,3.2512,3.0626,0.1886,1,1,1,13:52,13:52,YOLO_tubes,,
03/06/2026,5,29,MY7,14,Amygdalin,Control,L,R,S,3.3078,3.1318,0.176,1,1,1,13:52,13:52,YOLO_tubes,,
03/06/2026,5,29,MY7,14,Amygdalin,Control,R,L,S,3.3357,3.107,0.2287,1,1,1,13:52,13:52,YOLO_tubes,,
03/06/2026,5,29,MY7,15,Amygdalin,5mM,L,R,S,3.3075,2.978,0.3295,1,1,1,13:52,13:52,YOLO_tubes,,
03/06/2026,5,29,MY7,15,Amygdalin,5mM,R,L,5mM,3.3166,3.2041,0.1125,1,1,1,13:52,13:52,YOLO_tubes,,
03/06/2026,5,29,MY7,16,Amygdalin,2.5mM,L,R,2.5mM,3.2496,3.1553,0.0943,1,1,1,13:52,13:52,YOLO_tubes,,
03/06/2026,5,29,MY7,16,Amygdalin,2.5mM,R,L,S,3.3279,3.1839,0.144,1,1,1,13:52,13:52,YOLO_tubes,,
03/06/2026,5,29,MY7,17,Amygdalin,0.1mM,L,R,S,3.2796,3.2261,0.0535,0,1,1,13:52,13:52,YOLO_tubes,,
03/06/2026,5,29,MY7,17,Amygdalin,0.1mM,R,L,0.1mM,3.1849,3.1331,0.0518,0,1,1,13:52,13:52,YOLO_tubes,,
03/06/2026,5,29,MY7,18,Amygdalin,0.5mM,L,R,S,3.2741,2.9647,0.3094,1,1,1,13:52,13:52,YOLO_tubes,,
03/06/2026,5,29,MY7,18,Amygdalin,0.5mM,R,L,0.5mM,3.2708,2.9933,0.2775,1,1,1,13:52,13:52,YOLO_tubes,,
03/06/2026,5,29,MY7,19,Amygdalin,Control,L,R,S,NA,NA,NA,NA,NA,NA,13:52,13:52,YOLO_tubes,,
03/06/2026,5,29,MY7,19,Amygdalin,Control,R,L,S,NA,NA,NA,NA,NA,NA,13:52,13:52,YOLO_tubes,,
03/06/2026,5,29,MY7,20,Amygdalin,5mM,L,R,5mM,3.2969,3.2264,0.0705,0,1,1,13:52,13:52,YOLO_tubes,,
03/06/2026,5,29,MY7,20,Amygdalin,5mM,R,L,S,3.3071,3.2501,0.057,0,1,1,13:52,13:52,YOLO_tubes,,
04/06/2026,4,30,MY8,1,Amygdalin,2.5mM,L,R,2.5mM,3.3781,3.3113,0.0668,1,1,1,15:00,15:02,YOLO_tubes,,
04/06/2026,4,30,MY8,1,Amygdalin,2.5mM,R,L,S,3.334,2.8744,0.4596,1,1,1,15:00,15:02,YOLO_tubes,,
04/06/2026,4,30,MY8,2,Amygdalin,0.1mM,L,R,S,3.2963,3.1358,0.1605,1,1,1,15:00,15:02,YOLO_tubes,,
04/06/2026,4,30,MY8,2,Amygdalin,0.1mM,R,L,0.1mM,3.3218,3.0888,0.233,1,1,1,15:00,15:02,YOLO_tubes,,
04/06/2026,4,30,MY8,3,Amygdalin,Control,L,R,S,3.3659,3.1465,0.2194,1,1,1,15:00,15:02,YOLO_tubes,,
04/06/2026,4,30,MY8,3,Amygdalin,Control,R,L,S,3.3224,3.1046,0.2178,1,1,1,15:00,15:02,YOLO_tubes,,
04/06/2026,4,30,MY8,4,Amygdalin,0.5mM,L,R,S,3.2647,3.1641,0.1006,1,1,0,15:00,15:02,YOLO_tubes,,
04/06/2026,4,30,MY8,4,Amygdalin,0.5mM,R,L,0.5mM,3.301,3.2544,0.0466,1,1,0,15:00,15:02,YOLO_tubes,,
04/06/2026,4,30,MY8,5,Amygdalin,5mM,L,R,5mM,3.3093,3.2324,0.0769,1,1,1,15:00,15:02,YOLO_tubes,,
04/06/2026,4,30,MY8,5,Amygdalin,5mM,R,L,S,3.1987,2.8455,0.3532,1,1,1,15:00,15:02,YOLO_tubes,,
04/06/2026,4,30,MY8,6,Amygdalin,Control,L,R,S,3.3247,3.2157,0.109,1,1,1,15:00,15:02,YOLO_tubes,,
04/06/2026,4,30,MY8,6,Amygdalin,Control,R,L,S,3.2758,3.191,0.0848,1,1,1,15:00,15:02,YOLO_tubes,,
04/06/2026,4,30,MY8,7,Amygdalin,0.5mM,L,R,S,3.3703,3.2538,0.1165,1,1,1,15:00,15:02,YOLO_tubes,,
04/06/2026,4,30,MY8,7,Amygdalin,0.5mM,R,L,0.5mM,3.277,3.0667,0.2103,1,1,1,15:00,15:02,YOLO_tubes,,
04/06/2026,4,30,MY8,8,Amygdalin,0.1mM,L,R,S,3.3695,3.1918,0.1777,1,1,1,15:00,15:02,YOLO_tubes,,
04/06/2026,4,30,MY8,8,Amygdalin,0.1mM,R,L,0.1mM,3.3086,3.1253,0.1833,1,1,1,15:00,15:02,YOLO_tubes,,
04/06/2026,4,30,MY8,9,Amygdalin,2.5mM,L,R,2.5mM,3.3314,3.2409,0.0905,1,1,1,15:00,15:02,YOLO_tubes,,
04/06/2026,4,30,MY8,9,Amygdalin,2.5mM,R,L,S,3.3264,2.8495,0.4769,1,1,1,15:00,15:02,YOLO_tubes,,
04/06/2026,4,30,MY8,10,Amygdalin,5mM,L,R,5mM,3.3388,3.2354,0.1034,1,1,1,15:00,15:02,YOLO_tubes,,
04/06/2026,4,30,MY8,10,Amygdalin,5mM,R,L,S,3.3941,3.0932,0.3009,1,1,1,15:00,15:02,YOLO_tubes,,
04/06/2026,5,31,MY8,11,Amygdalin,Control,L,R,S,3.3495,3.1844,0.1651,1,1,1,15:24,15:25,YOLO_tubes,,
04/06/2026,5,31,MY8,11,Amygdalin,Control,R,L,S,3.3357,3.05,0.2857,1,1,1,15:24,15:25,YOLO_tubes,,
04/06/2026,5,31,MY8,12,Amygdalin,2.5mM,L,R,2.5mM,3.3687,3.3067,0.062,1,1,1,15:24,15:25,YOLO_tubes,,
04/06/2026,5,31,MY8,12,Amygdalin,2.5mM,R,L,S,3.3174,3.1255,0.1919,1,1,1,15:24,15:25,YOLO_tubes,,
04/06/2026,5,31,MY8,13,Amygdalin,0.1mM,L,R,0.1mM,3.3023,3.2311,0.0712,0,1,1,15:24,15:25,YOLO_tubes,,
04/06/2026,5,31,MY8,13,Amygdalin,0.1mM,R,L,S,3.4103,3.3372,0.0731,0,1,1,15:24,15:25,YOLO_tubes,,
04/06/2026,5,31,MY8,14,Amygdalin,0.5mM,L,R,S,3.4065,3.3395,0.067,1,1,1,15:24,15:25,YOLO_tubes,,
04/06/2026,5,31,MY8,14,Amygdalin,0.5mM,R,L,0.5mM,3.252,2.9956,0.2564,1,1,1,15:24,15:25,YOLO_tubes,,
04/06/2026,5,31,MY8,15,Amygdalin,5mM,L,R,5mM,3.3164,3.2521,0.0643,1,1,1,15:24,15:25,YOLO_tubes,,
04/06/2026,5,31,MY8,15,Amygdalin,5mM,R,L,S,3.338,2.9145,0.4235,1,1,1,15:24,15:25,YOLO_tubes,,
04/06/2026,5,31,MY8,16,Amygdalin,0.5mM,L,R,0.5mM,3.2777,3.0691,0.2086,1,1,1,15:24,15:25,YOLO_tubes,,
04/06/2026,5,31,MY8,16,Amygdalin,0.5mM,R,L,S,3.3069,3.0414,0.2655,1,1,1,15:24,15:25,YOLO_tubes,,
04/06/2026,5,31,MY8,17,Amygdalin,Control,L,R,S,3.2868,3.2219,0.0649,1,1,1,15:24,15:25,YOLO_tubes,,
04/06/2026,5,31,MY8,17,Amygdalin,Control,R,L,S,3.286,2.9603,0.3257,1,1,1,15:24,15:25,YOLO_tubes,,
04/06/2026,5,31,MY8,18,Amygdalin,5mM,L,R,5mM,3.3328,3.2853,0.0475,0,1,1,15:24,15:25,YOLO_tubes,,
04/06/2026,5,31,MY8,18,Amygdalin,5mM,R,L,S,3.3139,3.2508,0.0631,0,1,1,15:24,15:25,YOLO_tubes,,
04/06/2026,5,31,MY8,19,Amygdalin,2.5mM,L,R,2.5mM,NA,NA,NA,NA,NA,NA,15:24,15:25,YOLO_tubes,,
04/06/2026,5,31,MY8,19,Amygdalin,2.5mM,R,L,S,NA,NA,NA,NA,NA,NA,15:24,15:25,YOLO_tubes,,
04/06/2026,5,31,MY8,20,Amygdalin,0.1mM,L,R,0.1mM,3.3595,3.3057,0.0538,0,1,1,15:24,15:25,YOLO_tubes,,
04/06/2026,5,31,MY8,20,Amygdalin,0.1mM,R,L,S,3.2834,3.1713,0.1121,0,1,1,15:24,15:25,YOLO_tubes,,
16/06/2026,5,32,MY6,1,Amygdalin,Control,L,R,S,3.2714,2.5574,0.714,1,1,1,12:39,12:39,YOLO40,,
16/06/2026,5,32,MY6,1,Amygdalin,Control,R,L,S,3.292,3.1605,0.1315,1,1,1,12:39,12:39,YOLO40,,
16/06/2026,5,32,MY6,2,Amygdalin,0.5mM,L,R,0.5mM,3.3092,3.04,0.2692,1,1,1,12:39,12:39,YOLO40,,
16/06/2026,5,32,MY6,2,Amygdalin,0.5mM,R,L,S,3.2284,3.0057,0.2227,1,1,1,12:39,12:39,YOLO40,,
16/06/2026,5,32,MY6,3,Amygdalin,5mM,L,R,S,3.353,2.8666,0.4864,1,1,1,12:39,12:39,YOLO40,,
16/06/2026,5,32,MY6,3,Amygdalin,5mM,R,L,5mM,3.3449,3.2333,0.1116,1,1,1,12:39,12:39,YOLO40,,
16/06/2026,5,32,MY6,4,Amygdalin,0.1mM,L,R,0.1mM,3.3367,2.9541,0.3826,1,1,1,12:39,12:39,YOLO40,,
16/06/2026,5,32,MY6,4,Amygdalin,0.1mM,R,L,S,3.3511,3.2709,0.0802,1,1,1,12:39,12:39,YOLO40,,
16/06/2026,5,32,MY6,5,Amygdalin,2.5mM,L,R,S,3.1662,3.0867,0.0795,0,1,1,12:39,12:39,YOLO40,,
16/06/2026,5,32,MY6,5,Amygdalin,2.5mM,R,L,2.5mM,3.2836,3.2065,0.0771,0,1,1,12:39,12:39,YOLO40,,
16/06/2026,5,32,MY6,6,Amygdalin,5mM,L,R,5mM,3.2615,3.1727,0.0888,1,1,0,12:39,12:39,YOLO40,,
16/06/2026,5,32,MY6,6,Amygdalin,5mM,R,L,S,3.2899,3.21,0.0799,1,1,0,12:39,12:39,YOLO40,,
16/06/2026,5,32,MY6,7,Amygdalin,0.5mM,L,R,0.5mM,3.2514,3.0768,0.1746,1,1,0,12:39,12:39,YOLO40,,
16/06/2026,5,32,MY6,7,Amygdalin,0.5mM,R,L,S,3.3303,3.2601,0.0702,1,1,0,12:39,12:39,YOLO40,,
16/06/2026,5,32,MY6,8,Amygdalin,0.1mM,L,R,0.1mM,3.209,3.0262,0.1828,1,1,1,12:39,12:39,YOLO40,,
16/06/2026,5,32,MY6,8,Amygdalin,0.1mM,R,L,S,3.273,2.8167,0.4563,1,1,1,12:39,12:39,YOLO40,,
16/06/2026,5,32,MY6,9,Amygdalin,2.5mM,L,R,2.5mM,3.3753,3.2549,0.1204,1,1,1,12:39,12:39,YOLO40,,
16/06/2026,5,32,MY6,9,Amygdalin,Control,R,L,S,3.3517,2.9326,0.4191,1,1,1,12:39,12:39,YOLO40,,
16/06/2026,5,32,MY6,10,Amygdalin,2.5mM,L,R,2.5mM,3.2823,3.184,0.0983,1,1,0,12:39,12:39,YOLO40,,
16/06/2026,5,32,MY6,10,Amygdalin,2.5mM,R,L,S,3.3524,3.2769,0.0755,1,1,0,12:39,12:39,YOLO40,,
17/06/2026,5,33,MY5,1,Amygdalin,2.5mM,L,R,2.5mM,3.2168,3.1524,0.0644,1,1,1,13:25,14:45,YOLO40,,
17/06/2026,5,33,MY5,1,Amygdalin,2.5mM,R,L,S,3.2569,3.0118,0.2451,1,1,1,13:25,14:45,YOLO40,,
17/06/2026,5,33,MY5,2,Amygdalin,0.5mM,L,R,S,3.3848,3.2928,0.092,1,1,1,13:25,14:45,YOLO40,,
17/06/2026,5,33,MY5,2,Amygdalin,0.5mM,R,L,0.5mM,3.3038,3.024,0.2798,1,1,1,13:25,14:45,YOLO40,,
17/06/2026,5,33,MY5,3,Amygdalin,Control,L,R,S,3.1223,2.8954,0.2269,1,1,1,13:25,14:45,YOLO40,,
17/06/2026,5,33,MY5,3,Amygdalin,Control,R,L,S,3.2393,2.9989,0.2404,1,1,1,13:25,14:45,YOLO40,,
17/06/2026,5,33,MY5,4,Amygdalin,5mM,L,R,S,3.3342,3.239,0.0952,0,1,1,13:25,14:45,YOLO40,,
17/06/2026,5,33,MY5,4,Amygdalin,5mM,R,L,5mM,3.3101,3.2492,0.0609,0,1,1,13:25,14:45,YOLO40,,
17/06/2026,5,33,MY5,5,Amygdalin,0.1mM,L,R,0.1mM,3.2038,3.1619,0.0419,1,1,0,13:25,14:45,YOLO40,,
17/06/2026,5,33,MY5,5,Amygdalin,0.1mM,R,L,S,3.3477,3.2981,0.0496,1,1,0,13:25,14:45,YOLO40,,
17/06/2026,5,33,MY5,6,Amygdalin,2.5mM,L,R,S,3.3054,3.2375,0.0679,0,1,1,13:25,14:45,YOLO40,,
17/06/2026,5,33,MY5,6,Amygdalin,2.5mM,R,L,2.5mM,3.4085,3.2968,0.1117,0,1,1,13:25,14:45,YOLO40,,
17/06/2026,5,33,MY5,7,Amygdalin,Control,L,R,S,3.339,3.2759,0.0631,1,1,1,13:25,14:45,YOLO40,,
17/06/2026,5,33,MY5,7,Amygdalin,Control,R,L,S,3.3322,3.0699,0.2623,1,1,1,13:25,14:45,YOLO40,,
17/06/2026,5,33,MY5,8,Amygdalin,5mM,L,R,S,3.3846,3.2051,0.1795,1,1,0,13:25,14:45,YOLO40,,
17/06/2026,5,33,MY5,8,Amygdalin,5mM,R,L,5mM,3.3382,3.2839,0.0543,1,1,0,13:25,14:45,YOLO40,,
17/06/2026,5,33,MY5,9,Amygdalin,0.5mM,L,R,0.5mM,3.2886,3.2393,0.0493,0,1,1,13:25,14:45,YOLO40,,
17/06/2026,5,33,MY5,9,Amygdalin,0.5mM,R,L,S,3.348,3.2839,0.0641,0,1,1,13:25,14:45,YOLO40,,
17/06/2026,5,33,MY5,10,Amygdalin,0.1mM,L,R,S,3.3849,3.2384,0.1465,1,1,1,13:25,14:45,YOLO40,,
17/06/2026,5,33,MY5,10,Amygdalin,0.1mM,R,L,0.1mM,3.1581,3.0344,0.1237,1,1,1,13:25,14:45,YOLO40,,
17/06/2026,5,34,MY5,11,Amygdalin,2.5mM,L,R,2.5mM,3.2636,3.2025,0.0611,1,1,1,14:35,14:45,YOLO40,,
17/06/2026,5,34,MY5,11,Amygdalin,2.5mM,R,L,S,3.3309,3.2442,0.0867,1,1,1,14:35,14:45,YOLO40,,
17/06/2026,5,34,MY5,12,Amygdalin,0.5mM,L,R,0.5mM,3.3288,3.2228,0.106,1,1,1,14:35,14:45,YOLO40,,
17/06/2026,5,34,MY5,12,Amygdalin,0.5mM,R,L,S,3.1601,2.6415,0.5186,1,1,1,14:35,14:45,YOLO40,,
17/06/2026,5,34,MY5,13,Amygdalin,Control,L,R,S,3.4015,3.2413,0.1602,1,1,1,14:35,14:45,YOLO40,,
17/06/2026,5,34,MY5,13,Amygdalin,Control,R,L,S,3.4087,3.3391,0.0696,1,1,1,14:35,14:45,YOLO40,,
17/06/2026,5,34,MY5,14,Amygdalin,5mM,L,R,S,3.3059,3.272,0.0339,1,1,0,14:35,14:45,YOLO40,,
17/06/2026,5,34,MY5,14,Amygdalin,5mM,R,L,5mM,3.2061,3.1553,0.0508,1,1,0,14:35,14:45,YOLO40,,
17/06/2026,5,34,MY5,15,Amygdalin,0.1mM,L,R,S,3.369,3.3228,0.0462,1,1,1,14:35,14:45,YOLO40,,
17/06/2026,5,34,MY5,15,Amygdalin,0.1mM,R,L,0.1mM,3.286,3.059,0.227,1,1,1,14:35,14:45,YOLO40,,
17/06/2026,5,34,MY5,16,Amygdalin,5mM,L,R,5mM,3.3241,3.1509,0.1732,1,1,1,14:35,14:45,YOLO40,,
17/06/2026,5,34,MY5,16,Amygdalin,5mM,R,L,S,3.2517,3.0508,0.2009,1,1,1,14:35,14:45,YOLO40,,
17/06/2026,5,34,MY5,17,Amygdalin,0.5mM,L,R,0.5mM,3.2201,3.1564,0.0637,0,1,1,14:35,14:45,YOLO40,,
17/06/2026,5,34,MY5,17,Amygdalin,0.5mM,R,L,S,3.261,3.221,0.04,0,1,1,14:35,14:45,YOLO40,,
17/06/2026,5,34,MY5,18,Amygdalin,0.1mM,L,R,S,3.2715,3.0756,0.1959,1,1,1,14:35,14:45,YOLO40,,
17/06/2026,5,34,MY5,18,Amygdalin,0.1mM,R,L,0.1mM,3.3398,3.2614,0.0784,1,1,1,14:35,14:45,YOLO40,,
17/06/2026,5,34,MY5,19,Amygdalin,Control,L,R,S,NA,NA,NA,NA,NA,NA,14:35,14:45,YOLO40,,
17/06/2026,5,34,MY5,19,Amygdalin,Control,R,L,S,NA,NA,NA,NA,NA,NA,14:35,14:45,YOLO40,,
17/06/2026,5,34,MY5,20,Amygdalin,2.5mM,L,R,S,3.3202,3.2707,0.0495,0,1,1,14:35,14:45,YOLO40,,
17/06/2026,5,34,MY5,20,Amygdalin,2.5mM,R,L,2.5mM,3.2053,3.1569,0.0484,0,1,1,14:35,14:45,YOLO40,,
18/06/2026,4,1,MY8,1,Caffeine,Control,L,R,S,3.3042,3.2256,0.0786,0,1,1,16:30,16:30,YOLO40,,
18/06/2026,4,1,MY8,2,Caffeine,0.01mM,L,R,0.01mM,3.1934,3.0387,0.1547,1,1,1,16:30,16:30,YOLO40,,
18/06/2026,4,1,MY8,3,Caffeine,0.1mM,L,R,S,3.3343,3.1526,0.1817,1,1,1,16:30,16:30,YOLO40,,
18/06/2026,4,1,MY8,4,Caffeine,0.025mM,L,R,S,3.3337,3.0901,0.2436,1,1,1,16:30,16:30,YOLO40,,
18/06/2026,4,1,MY8,5,Caffeine,0.005mM,L,R,0.005mM,3.3733,3.1573,0.216,1,1,1,16:30,16:30,YOLO40,,
18/06/2026,4,1,MY8,6,Caffeine,0.005mM,L,R,0.005mM,3.3671,3.166,0.2011,1,1,1,16:30,16:30,YOLO40,,
18/06/2026,4,1,MY8,7,Caffeine,Control,L,R,S,3.1534,3.058,0.0954,1,1,1,16:30,16:30,YOLO40,,
18/06/2026,4,1,MY8,8,Caffeine,0.1mM,L,R,S,3.2562,3.0771,0.1791,1,1,1,16:30,16:30,YOLO40,,
18/06/2026,4,1,MY8,9,Caffeine,0.01mM,L,R,0.01mM,3.3145,3.2391,0.0754,0,1,1,16:30,16:30,YOLO40,,
18/06/2026,4,1,MY8,10,Caffeine,0.025mM,L,R,0.025mM,3.2318,3.1305,0.1013,1,1,1,16:30,16:30,YOLO40,,
22/06/2026,4,2,MY5,1,Caffeine,0.025mM,L,R,0.025mM,3.2221,3.156,0.0661,1,1,1,12:47,12:50,YOLO40,,
22/06/2026,4,2,MY5,2,Caffeine,0.005mM,L,R,S,3.3726,3.1911,0.1815,1,1,1,12:47,12:50,YOLO40,,
22/06/2026,4,2,MY5,3,Caffeine,0.01mM,L,R,0.01mM,3.2103,2.9617,0.2486,1,1,1,12:47,12:50,YOLO40,,
22/06/2026,4,2,MY5,4,Caffeine,Control,L,R,S,3.2052,3.0364,0.1688,1,1,1,12:47,12:50,YOLO40,,
22/06/2026,4,2,MY5,5,Caffeine,0.1mM,L,R,S,3.342,3.1649,0.1771,1,1,1,12:47,12:50,YOLO40,,
22/06/2026,4,2,MY5,6,Caffeine,0.01mM,L,R,S,3.179,2.9294,0.2496,1,1,1,12:47,12:50,YOLO40,,
22/06/2026,4,2,MY5,7,Caffeine,Control,L,R,S,3.3573,3.2174,0.1399,0,1,1,12:47,12:50,YOLO40,,
22/06/2026,4,2,MY5,8,Caffeine,0.1mM,L,R,S,3.2566,3.1713,0.0853,1,1,0,12:47,12:50,YOLO40,,
22/06/2026,4,2,MY5,9,Caffeine,0.025mM,L,R,S,3.3138,3.0369,0.2769,1,1,1,12:47,12:50,YOLO40,,
22/06/2026,4,2,MY5,10,Caffeine,0.005mM,L,R,S,3.2234,2.9671,0.2563,1,1,1,12:47,12:50,YOLO40,,
22/06/2026,5,3,MY5,11,Caffeine,0.025mM,L,R,0.025mM,3.3155,3.2701,0.0454,1,1,1,13:19,13:30,YOLO40,,
22/06/2026,5,3,MY5,12,Caffeine,0.005mM,L,R,0.005mM,3.2871,3.2306,0.0565,0,1,1,13:30,13:30,YOLO40,,
22/06/2026,5,3,MY5,13,Caffeine,0.01mM,L,R,0.01mM,3.2585,3.0347,0.2238,1,1,1,13:19,13:30,YOLO40,,
22/06/2026,5,3,MY5,14,Caffeine,Control,L,R,S,3.2156,3.1662,0.0494,0,1,1,13:19,13:30,YOLO40,,
22/06/2026,5,3,MY5,15,Caffeine,0.1mM,L,R,0.1mM,3.3763,3.2562,0.1201,1,1,1,13:19,13:30,YOLO40,,
22/06/2026,5,3,MY5,16,Caffeine,0.01mM,L,R,0.01mM,3.3076,3.2359,0.0717,0,0,NA,NA,13:30,YOLO40,Tried to fiddle with this quite a bit - it never turned on,
22/06/2026,5,3,MY5,17,Caffeine,Control,L,R,S,3.2324,3.1623,0.0701,0,1,1,13:19,13:30,YOLO40,,
22/06/2026,5,3,MY5,18,Caffeine,0.1mM,L,R,0.1mM,3.22,3.1463,0.0737,1,1,0,13:19,13:30,YOLO40,,
22/06/2026,5,3,MY5,19,Caffeine,0.025mM,L,R,S,NA,NA,NA,NA,0,NA,NA,NA,YOLO40,,
22/06/2026,5,3,MY5,20,Caffeine,0.005mM,L,R,S,3.2737,3.1677,0.106,0,1,1,13:30,13:30,YOLO40,,
23/06/2026,4,2,MY5,1,Caffeine,0.005mM,L,R,0.005mM,3.3444,3.2924,0.052,1,0,1,14:38,14:40,YOLO40,,
23/06/2026,4,4,MY6,2,Caffeine,0.01mM,L,R,S,3.1462,3.074,0.0722,1,1,1,14:38,14:40,YOLO40,,
23/06/2026,4,4,MY6,3,Caffeine,0.1mM,L,R,0.1mM,3.2078,2.8842,0.3236,1,1,1,14:38,14:40,YOLO40,,
23/06/2026,4,4,MY6,4,Caffeine,Control,L,R,S,3.2387,2.8563,0.3824,1,1,1,14:38,14:40,YOLO40,,
23/06/2026,4,4,MY6,5,Caffeine,0.025mM,L,R,S,3.2864,3.0505,0.2359,1,1,0,14:38,14:40,YOLO40,,
23/06/2026,4,4,MY6,6,Caffeine,0.005mM,L,R,0.005mM,3.2571,3.159,0.0981,1,1,0,14:38,14:40,YOLO40,,
23/06/2026,4,4,MY6,7,Caffeine,Control,L,R,S,3.2848,3.2076,0.0772,1,1,0,14:38,14:40,YOLO40,,
23/06/2026,4,4,MY6,8,Caffeine,0.025mM,L,R,0.025mM,3.2449,3.1561,0.0888,1,1,1,14:38,14:40,YOLO40,,
23/06/2026,4,4,MY6,9,Caffeine,0.1mM,L,R,0.1mM,3.2992,3.23,0.0692,1,1,1,14:38,14:40,YOLO40,,
23/06/2026,4,4,MY6,10,Caffeine,0.01mM,L,R,S,3.168,3.2164,0.0156,1,1,1,14:38,14:40,YOLO40,,
23/06/2026,5,5,MY6,11,Caffeine,0.025mM,L,R,S,3.3642,3.0102,0.354,1,1,1,15:30,15:30,YOLO40,,
23/06/2026,5,5,MY6,12,Caffeine,Control,L,R,S,3.369,3.3244,0.0446,1,1,1,15:30,15:30,YOLO40,,
23/06/2026,5,5,MY6,13,Caffeine,0.1mM,L,R,S,3.3655,2.7512,0.6143,1,1,1,15:30,15:30,YOLO40,,
23/06/2026,5,5,MY6,14,Caffeine,0.01mM,L,R,S,3.4307,3.1098,0.3209,1,1,1,15:30,15:30,YOLO40,,
23/06/2026,5,5,MY6,15,Caffeine,0.005mM,L,R,S,3.2591,3.2194,0.0397,1,1,1,15:30,15:30,YOLO40,,
23/06/2026,5,5,MY6,16,Caffeine,0.1mM,L,R,0.1mM,3.191,3.1207,0.0703,1,1,1,15:35,15:30,YOLO40,Had to fiddle with its WIFI so started it slightly later,
23/06/2026,5,5,MY6,17,Caffeine,Control,L,R,S,3.1257,3.0888,0.0369,1,1,1,15:30,15:30,YOLO40,,
23/06/2026,5,5,MY6,18,Caffeine,0.025mM,L,R,0.025mM,3.197,3.1457,0.0513,NA,0,NA,15:30,15:30,YOLO40,,
23/06/2026,5,5,MY6,19,Caffeine,0.005mM,L,R,0.005mM,NA,NA,NA,NA,0,NA,NA,NA,YOLO40,,
23/06/2026,5,5,MY6,20,Caffeine,0.01mM,L,R,0.01mM,2.989,2.914,0.075,1,1,1,15:30,15:30,YOLO40,,
24/06/2026,4,6,MY8,1,Caffeine,0.025mM,L,R,0.025mM,3.3378,3.0655,0.2723,1,1,1,15:30,15:32,YOLO40,,
